2025-01-05-14-41 [background-preinit] [INFO] [org.hibernate.validator.internal.util.Version]  - HV000001: Hibernate Validator 8.0.1.Final
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2ea403c1] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@2032023048 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2003a045] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1590567049 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2ea403c1]
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2003a045]
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@13d99f15] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@931697401 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4359c4f4] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@243230980 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4359c4f4]
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@13d99f15]
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3f206936] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1654683184 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7979e389] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@63066806 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3f206936]
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7979e389]
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1e204be6] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@30d4aafe] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@546519942 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@517791774 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@30d4aafe]
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1e204be6]
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2e172fec] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@72c5f847] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1101966773 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@941924975 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@72c5f847]
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2e172fec]
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@64a1fc6] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@250398577 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6f80bee8] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1080365561 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@64a1fc6]
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6f80bee8]
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@26c73a00] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3a8ec91] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1428908923 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1986695849 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3a8ec91]
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@26c73a00]
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2ab22f24] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@20b7be50] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1271057844 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@829497106 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2ab22f24]
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@20b7be50]
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5b949a13] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@357aee1a] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1659028972 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1289692347 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5b949a13]
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@357aee1a]
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3831da5e] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6ae5aa5c] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1586651568 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@630927597 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3831da5e]
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6ae5aa5c]
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6f21d705] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7dd54e86] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@359319810 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@128186817 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7dd54e86]
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6f21d705]
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4c60ea7b] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1849546372 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4c60ea7b]
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
